CARBOHYDRATES_G,CALCIUM_DV,SODIUM_MG,CALCIUM_MG,ITEM,SUGARS_G,VITAMINK_MCG,IRON_MG,TOTALFAT_G,VITAMINE_MG,VITAMINB6_MG,CARBOHYDRATES_DV,CALORIES,SATURATEDFAT_G,WEIGHT,SATURATEDFAT_DV,DIETARYFIBER_DV,SELENIUM_MCG,IODINE_MCG,VITAMINB12_MCG,CHOLESTEROL_MG,THIAMIN_MG,FOLICACID_MCG,VITAMINC_DV,DIETARYFIBER_G,RATION,PHOSPHOROUS_MG,MAGNESIUM_MG,SODIUM_DV,POTASSIUM_MG,VITAMINA_DV,IRON_DV,NIACIN_MG,TOTALFAT_DV,MENU,RIBOFLAVIN_MG,PROTEIN_G,TRANSFAT_G,CHOLESTEROL_DV,VITAMINC_MG,VITAMINA_IU,ZINC_MG,ITEMTYPE
4,0.0%,0,0,Sugar,0,,0,0,0,0,1.0%,15,,4,,,,,,0,0,0,0.0%,,MRE33,0,0,0.0%,0,,0.0%,0,0.0%,MENU 20,0,0,,0.0%,0,,0,"MRE 33>Accessory Packet A"
2.27,0.0%,4.12,1.14,"Group Average - MRE 33>Accessory Packet A",0,0,.02,.5,0,0,1.0%,13.6,0,3.23,0.0%,1.0%,.05,0,0,0,0,.06,0.0%,.19,MRE33,2.73,3.23,0.0%,28.73,0.0%,0.0%,.35,1.0%,MENU 20,0,.12,.25,0.0%,.01,0,0,"MRE 33>Accessory Packet A"
221.24,0,1982.74,311.96,,0,5.37,6.3,32.15,5.05,1.54,0,1256.16,15.84,506.98,0,0,72.94,.47,1.28,71.54,1.09,144.69,0,9.31,MRE33,563.19,89.11,0,878.69,0,0,9.45,0,MENU 20,.75,30.73,1.64,0,85.11,3636.13,4.14,Total
3.2,2.0%,465.92,16.51,"Tuna>Chunk Light>Lemon Pepper",0,,1.25,.9,.64,.77,1.0%,136.96,.21,128,1.0%,5.0%,105.34,.15,4.77,58.42,.04,7.68,26.0%,1.28,MRE33,263.68,41.73,19.0%,392.96,0.0%,7.000000000000001%,20.99,1.0%,MENU 21,.13,29.44,.01,19.0%,15.87,0,1.01,Entree
27.05,5.0%,386.11,49.91,"Group Average - MRE 33>Baked Snack Cracker",0,0,2.17,12.41,1.67,.07,9.0%,238.29,2.81,47,14.000000000000002%,4.0%,4.42,0,.49,1.53,.18,43.5,1.0%,1.11,MRE33,71.44,12.1,16.0%,81.55,6.0%,12.0%,2.19,19.0%,MENU 21,.21,5.08,.1,1.0%,.56,293.05,.51,"MRE 33>Baked Snack Cracker"
37.05,4.0%,206.13,36.59,"Group Average - MRE 33>Pound Cake",0,1.4,1.53,14.21,.95,.02,12.0%,287.17,3.33,70.83,17.0%,6.0%,4.65,6.45,.12,40.67,.14,27.21,1.0%,1.46,MRE33,61.22,8.29,9.0%,104.59,17.0%,9.0%,1.36,22.0%,MENU 21,.17,3.43,2.35,14.000000000000002%,.55,834.1,.29,"MRE 33>Pound Cake"
,,,,"Nuts>Almonds>BBQ",0,,,,,,,,,,,,,,,,,,,,MRE33,,,,,,,,,MENU 21,,,,,,,,"MRE 33>Nuts"
3.33,6.0%,14.86,58.33,"Nuts>Almonds>Smoked",0,0,.66,10.47,4.16,.01,1.0%,120.46,.86,19,4.0%,7.000000000000001%,.57,.38,.02,0,.02,5.8,0.0%,1.71,MRE33,97.66,52.82,1.0%,120.65,0.0%,4.0%,.56,16.0%,MENU 21,.24,4.85,.01,0.0%,.19,0,.55,"MRE 33>Nuts"
6.25,1.0%,24.7,8.08,"Nuts>Cashews>Jalapeno",0,,1.03,7.71,.16,.06,2.0%,113.43,1.67,19,8.0%,6.0%,1.5,,.02,0,.06,9.01,0.0%,1.45,MRE33,91.77,45.79,1.0%,115.9,0.0%,6.0%,.23,12.0%,MENU 21,.06,3.8,.02,0.0%,.19,0,.89,"MRE 33>Nuts"
6.41,2.0%,101.64,17.14,"Nuts>Peanuts>Dry Roasted",0,,.5,13.94,1.17,.15,2.0%,171.08,1.6,28,8.0%,10.0%,15.79,5.32,.03,0,.04,16.3,0.0%,2.56,MRE33,114.8,57.4,4.0%,173.04,0.0%,3.0%,4.28,21.0%,MENU 21,.04,7.2,0,0.0%,.28,0,.73,"MRE 33>Nuts"
5.33,3.0%,47.07,27.85,"Group Average - MRE 33>Nuts",0,0,.73,10.71,1.83,.07,2.0%,134.99,1.38,22,7.000000000000001%,8.0%,5.95,.38,.03,0,.04,10.37,0.0%,1.91,MRE33,101.41,52,2.0%,136.53,0.0%,4.0%,1.69,16.0%,MENU 21,.11,5.28,.01,0.0%,.22,0,.72,"MRE 33>Nuts"
33.05,6.0%,431.52,56.23,Tortillas,0,,2.06,8.06,.52,.02,11.0%,222.58,2.22,62,11.0%,4.0%,9.92,2.5,.11,0,.24,60.7,1.0%,1.05,MRE33,155,12.15,18.0%,93.62,0.0%,11.0%,2.93,12.0%,MENU 21,.2,4.9,2.16,0.0%,.62,0,.31,Bread/Crax
4.99,0.0%,257.13,3.15,"Mayonnaise>Fat Free",0,,.06,.11,.13,0,2.0%,21.57,.03,28.35,0.0%,3.0%,.85,,.03,1.42,.01,1.7,0.0%,.75,MRE33,3.09,1.02,11.0%,19.02,0.0%,0.0%,.01,0.0%,MENU 21,.01,.14,0,0.0%,.28,0,.02,Condiment
0,0.0%,0,0,"Seasoning Blend>Salt Free with Herbs and Citrus",0,0,0,0,0,0,0.0%,0,,.6,,,0,0,0,0,0,0,0.0%,,MRE33,0,0,0.0%,10, ,0.0%,0,0.0%,MENU 21,0,0,,0.0%,0,,0,Condiment
47.65,82.0%,79.1,819,"Group Average - MRE 33>TFF Dairyshake",0,0,20.3,6.47,5.52,0,16.0%,291.9,5.51,70,28.000000000000004%,8.0%,0,0,0,7.7,0,0,4.0%,1.89,MRE33,346.5,43.4,3.0%,0,0.0%,112.99999999999999%,0,10.0%,MENU 21,0,10.71,.01,3.0%,2.42,0,1.05,"MRE 33>TFF Dairyshake"
2.75,1.0%,23.55,9.57,"Beverage Base>Sugar Free",0,0,.02,.02,.02,0,1.0%,11.3,0,3.2,0.0%,0.0%,.1,0,0,0,0,.19,0.0%,.03,MRE33,4.7,.15,1.0%,64,0.0%,0.0%,0,0.0%,MENU 21,0,.07,0,0.0%,.04,0,.01,"MRE 33>Accessory Packet B"
2,,,,"Chewing Gum>Xylitol",0,,,,,,1.0%,,,3.2,,,,,,,,,,,MRE33,,,,,,,,,MENU 21,,,,,,,,"MRE 33>Accessory Packet B"
2.37,1.0%,23.55,9.57,"Group Average - MRE 33>Accessory Packet B",0,0,.02,.02,.02,0,1.0%,11.3,0,3.2,0.0%,0.0%,.1,0,0,0,0,.19,0.0%,.03,MRE33,4.7,.15,1.0%,64,0.0%,0.0%,0,0.0%,MENU 21,0,.07,0,0.0%,.04,0,.01,"MRE 33>Accessory Packet B"
160.69,0,1896.53,1018.81,,0,1.4,28.12,52.89,11.28,.95,0,1344.76,15.49,431.98,0,0,131.23,9.48,5.55,109.74,.65,151.35,0,9.48,MRE33,1007.04,170.84,0,902.27,0,0,29.17,0,MENU 21,.83,59.05,4.64,0,20.56,1127.15,3.92,Total
16.57,3.0%,1096.41,34.73,Asian Style Beef Strips with Vegetables,0,10.22,1.82,11.35,2.43,0,6.0%,236.08,3.36,227,17.0%,8.0%,22.7,1.67,2.43,42.45,.06,25.42,3.0%,2.04,MRE33,236.08,27.47,46.0%,363.2,3.0%,10.0%,5.52,17.0%,MENU 22,.5,16.96,.27,14.000000000000002%,1.55,166.4,3.18,Entree
37.44,4.0%,492.27,36.26,"Rice>Fried",0,1.6,.77,4.54,.65,.08,12.0%,205.9,.69,142,3.0%,7.000000000000001%,11.93,1.02,.17,14.74,.15,26.36,3.0%,1.87,MRE33,80.75,16.52,21.0%,170.21,3.0%,4.0%,2.29,7.000000000000001%,MENU 22,.06,4.17,.02,5.0%,1.94,163.83,.5,Side
32.43,17.0%,369.36,172.71,"Snack Bread>Wheat",0,,1.98,6.21,.26,.05,11.0%,201.78,1.53,57,8.0%,7.000000000000001%,19.67,,.07,0,.25,58.14,1.0%,1.82,MRE33,148.2,18.87,15.0%,80.94,0.0%,11.0%,2.6,10.0%,MENU 22,.2,4.73,1.57,0.0%,.57,0,.43,"MRE 33>Snack Breads"
32.21,19.0%,363.09,193.8,"Snack Bread>White Whole Wheat",0,0,.8,5.77,.56,.04,11.0%,197.22,1.63,57,8.0%,5.0%,0,,0,0,.16,15.16,0.0%,1.14,MRE33,1.8,.93,15.0%,12.78,0.0%,4.0%,1.24,9.0%,MENU 22,.07,3.72,1.44,0.0%,0,0,.08,"MRE 33>Snack Breads"
32.32,18.0%,366.23,183.26,"Group Average - MRE 33>Snack Breads",0,0,1.39,5.99,.41,.05,11.0%,199.5,1.58,57,8.0%,6.0%,9.83,0,.03,0,.2,36.65,0.0%,1.48,MRE33,75,9.9,15.0%,46.86,0.0%,8.0%,1.92,9.0%,MENU 22,.14,4.23,1.5,0.0%,.29,0,.26,"MRE 33>Snack Breads"
10.12,2.0%,183.18,19.64,"Peanut Butter>Chunky",0,0,.79,20.91,3.66,1.73,3.0%,266.9,4.46,42.5,22.0%,14.000000000000002%,1.74,,.05,0,.64,27.8,67.0%,3.5,MRE33,158.1,73.95,8.0%,279.23,48.0%,4.0%,6.46,32.0%,MENU 22,.07,9.84,.02,0.0%,40.42,2380,1.33,Spread
17.28,0.0%,2.4,2.33,"Group Average - MRE 33>Jam/Jelly",0,0,.05,.01,0,0,6.0%,68.51,0,28,0.0%,1.0%,.06,0,0,0,0,0,3.0%,.25,MRE33,.32,.03,0.0%,11.8,0.0%,0.0%,0,0.0%,MENU 22,0,.08,0,0.0%,1.8,0,0,"MRE 33>Jam/Jelly"
49.9,0.0%,103.95,3.84,"Licorice Bite Size>Cherry",0,,.23,1.7,.32,.01,17.0%,222.39,.77,63,4.0%,3.0%,12.29,,.19,0,.03,3.78,1.0%,.78,MRE33,19.34,5.71,4.0%,35.85,0.0%,1.0%,.24,3.0%,MENU 22,.02,1.95,0,0.0%,.63,0,.17,"MRE 33>Candy I"
30.56,4.0%,104,44.4,"Toffee>Chocolate Flavored>Cube",0,4.36,2.16,3.08,.06,.01,10.0%,157.2,1.81,40,9.0%,7.000000000000001%,1.88,,.16,2.7,.02,2.4,1.0%,1.86,MRE33,56.4,20.72,4.0%,107.2,1.0%,12.0%,.12,5.0%,MENU 22,.07,2,.06,1.0%,.4,51.6,.48,"MRE 33>Candy I"
23.16,1.0%,16.58,12.68,"Toffee>Chocolate Flavored>Roll",0,,.38,2.63,.36,.01,8.0%,116.76,.55,28,3.0%,2.0%,.84,,.03,0,.01,1.68,0.0%,.45,MRE33,19.57,6.22,1.0%,38.92,0.0%,2.0%,.04,4.0%,MENU 22,.03,.32,.76,0.0%,.28,0,.09,"MRE 33>Candy I"
34.54,2.0%,74.84,20.31,"Group Average - MRE 33>Candy I",0,4.36,.92,2.47,.25,.01,12.0%,165.45,1.04,43.67,5.0%,4.0%,5,0,.13,.9,.02,2.62,1.0%,1.03,MRE33,31.77,10.88,3.0%,60.66,0.0%,5.0%,.13,4.0%,MENU 22,.04,1.42,.27,0.0%,.44,17.2,.25,"MRE 33>Candy I"
32.6,6.0%,137.7,57.38,"Cocoa Beverage Powder>Fortified",0,,2.5,5.31,.28,1.95,11.0%,187.85,1.44,42.5,7.000000000000001%,6.0%,2.13,,.42,1,.75,6.72,1.0%,1.5,MRE33,162.35,33.11,6.0%,414.38,8.0%,14.000000000000002%,.13,8.0%,MENU 22,.36,2.38,2.17,0.0%,.43,397.4,.35,Beverage
2,,,,"Chewing Gum>Xylitol",0,,,,,,1.0%,,,3.2,,,,,,,,,,,MRE33,,,,,,,,,MENU 22,,,,,,,,"MRE 33>Accessory Packet C"
1.09,0.0%,2.35,3.42,"Coffee>Soluble>Freeze Dried",0,,.05,.01,.01,0,0.0%,5.8,0,1.7,0.0%,2.0%,.05,,0,0,0,.12,0.0%,.38,MRE33,5.46,6.46,0.0%,57.46,0.0%,0.0%,.69,0.0%,MENU 22,.01,.36,0,0.0%,.02,0,.01,"MRE 33>Accessory Packet C"
2.08,0.0%,8.5,.5,"Creamer>Non-Dairy>Dry",0,,.02,1.46,0,0,1.0%,21,0,4,0.0%,0.0%,,,0,0,0,0,0.0%,0,MRE33,18,0,0.0%,41,0.0%,0.0%,0,2.0%,MENU 22,0,.1,.5,0.0%,0,0,0,"MRE 33>Accessory Packet C"
0,,,,Sucralose,0,,,0,,,0.0%,0,,1,,,,,,0,,,,,MRE33,,,,,,,,0.0%,MENU 22,,0,,0.0%,,,,"MRE 33>Accessory Packet C"
1.27,0.0%,6.17,1.71,"Group Average - MRE 33>Accessory Packet C",0,0,.03,.5,.01,0,0.0%,8.6,0,2.48,0.0%,1.0%,.05,0,0,0,0,.12,0.0%,.19,MRE33,5.46,6.46,0.0%,57.46,0.0%,0.0%,.69,1.0%,MENU 22,.01,.12,.25,0.0%,.01,0,.01,"MRE 33>Accessory Packet C"
182.14,0,2359.2,355.62,,0,16.18,8.27,51.08,7.69,3.82,0,1338.79,12.57,585.15,0,0,53.44,2.69,3.23,59.09,1.82,125.69,0,11.86,MRE33,749.83,178.32,0,1403.8,0,0,17.14,0,MENU 22,1.18,39.2,4.5,0,46.88,3124.83,5.88,Total
20.58,14.000000000000002%,860.33,136.96,Chicken Pesto Pasta,0,2.42,2.35,15.13,2.77,.38,7.000000000000001%,328.39,3.25,227,16.0%,10.0%,44.34,.05,.58,65.41,.09,46.01,6.0%,2.62,MRE33,342.01,54.33,36.0%,458.54,4.0%,13.0%,10.71,23.0%,MENU 23,.38,28.83,.29,22.0%,3.78,213.13,1.78,Entree
52.17,7.000000000000001%,301.74,67.4,"Filled Bakery>Apple Turnover",0,0,2.04,7.14,.5,.06,17.0%,294.22,2.38,94,12.0%,12.0%,10.81,0,.23,0,.22,57.25,47.0%,2.96,MRE33,55.84,16.54,13.0%,129.72,0.0%,11.0%,2.38,11.0%,MENU 23,.25,4.95,1.71,0.0%,28.01,0,.55,"MRE 33>Filled Bakery"
57.8,9.0%,397,89,"Filled Bakery>Cinnamon Bun",0,0,2.25,9.6,.5,.05,19.0%,319,2.32,100,12.0%,10.0%,14.7,1.01,.12,.98,.27,96.5,6.0%,2.43,MRE33,70.9,16.3,17.0%,104,0.0%,13.0%,3.7,15.0%,MENU 23,.28,6.33,1.6,0.0%,3.8,0,.82,"MRE 33>Filled Bakery"
54.99,8.0%,349.37,78.2,"Group Average - MRE 33>Filled Bakery",0,0,2.14,8.37,.5,.06,18.0%,306.61,2.35,97,12.0%,11.0%,12.76,.51,.17,.49,.24,76.87,27.0%,2.7,MRE33,63.37,16.42,15.0%,116.86,0.0%,12.0%,3.04,13.0%,MENU 23,.27,5.64,1.66,0.0%,15.91,0,.69,"MRE 33>Filled Bakery"
29.89,1.0%,165.98,7.57,"Cookie>Sugar>Patriotic",0,,1.11,8.34,.65,.01,10.0%,205.11,1.69,43,8.0%,3.0%,1.29,,.09,0,.13,27.69,1.0%,.68,MRE33,37.24,10.15,7.000000000000001%,45.15,6.0%,6.0%,1.47,13.0%,MENU 23,.15,2.97,2.02,0.0%,.43,307.6,.32,Snack
31.98,23.0%,383.04,229.14,Italian Bread Sticks,0,0,2.54,6.38,.52,.05,11.0%,202.92,1.76,57,9.0%,8.0%,14.14,0,.07,0,.07,42.47,1.0%,1.98,MRE33,153.9,22.34,16.0%,116.85,1.0%,14.000000000000002%,2.64,10.0%,MENU 23,.22,4.53,1.57,0.0%,.57,29.2,.47,Bread/Crax
3.48,16.0%,622.05,161.39,"Cheese Spread>Cheddar>Plain with Vitamin D",0,,.09,17.12,1.14,1.14,1.0%,168.65,9.36,42.75,47.0%,2.0%,6.76,,.09,45,.6,5.25,2.0%,.46,MRE33,278.1,6.41,26.0%,20.95,60.0%,0.0%,.02,26.0%,MENU 23,.11,5.15,.8,15.0%,1.03,3010.8,.88,Spread
1.13,0.0%,.6,2.97,"Red Pepper>Ground",0,,.16,.35,.1,.04,0.0%,6.36,,2,,,.18,,0,0,.01,2.12,3.0%,,MRE33,5.87,3.04,0.0%,40.28, ,1.0%,.17,1.0%,MENU 23,.02,.24,,0.0%,1.59,,.05,Condiment
23.54,0.0%,154.08,4.13,"Beverage Powder>Carbohydrate Electrolyte",0,,.05,.02,.12,0,8.0%,94.08,0,24,0.0%,1.0%,.72,,.03,0,0,1.44,0.0%,.24,MRE33,48.24,.24,6.0%,60.96,0.0%,0.0%,.01,0.0%,MENU 23,0,.02,0,0.0%,.24,0,.01,Beverage
2,,,,"Chewing Gum>Xylitol",0,,,,,,1.0%,,,3.2,,,,,,,,,,,MRE33,,,,,,,,,MENU 23,,,,,,,,"MRE 33>Accessory Packet A"
1.09,0.0%,2.35,3.42,"Coffee>Soluble>Freeze Dried",0,,.05,.01,.01,0,0.0%,5.8,0,1.7,0.0%,2.0%,.05,,0,0,0,.12,0.0%,.38,MRE33,5.46,6.46,0.0%,57.46,0.0%,0.0%,.69,0.0%,MENU 23,.01,.36,0,0.0%,.02,0,.01,"MRE 33>Accessory Packet A"
2.08,0.0%,8.5,.5,"Creamer>Non-Dairy>Dry",0,,.02,1.46,0,0,1.0%,21,0,4,0.0%,0.0%,,,0,0,0,0,0.0%,0,MRE33,18,0,0.0%,41,0.0%,0.0%,0,2.0%,MENU 23,0,.1,.5,0.0%,0,0,0,"MRE 33>Accessory Packet A"
4,0.0%,0,0,Sugar,0,,0,0,0,0,1.0%,15,,4,,,,,,0,0,0,0.0%,,MRE33,0,0,0.0%,0,,0.0%,0,0.0%,MENU 23,0,0,,0.0%,0,,0,"MRE 33>Accessory Packet A"
2.27,0.0%,4.12,1.14,"Group Average - MRE 33>Accessory Packet A",0,0,.02,.5,0,0,1.0%,13.6,0,3.23,0.0%,1.0%,.05,0,0,0,0,.06,0.0%,.19,MRE33,2.73,3.23,0.0%,28.73,0.0%,0.0%,.35,1.0%,MENU 23,0,.12,.25,0.0%,.01,0,0,"MRE 33>Accessory Packet A"
167.86,0,2539.57,621.5,,0,2.42,8.46,56.21,5.8,1.68,0,1325.72,18.41,495.98,0,0,80.24,.56,1.03,110.9,1.14,201.91,0,8.87,MRE33,931.46,116.16,0,888.32,0,0,18.41,0,MENU 23,1.15,47.5,6.59,0,23.56,3560.73,4.2,Total
19.14,8.0%,811.15,78.47,Southwest Beef and Black Beans,0,.97,3.75,9.69,1.71,.39,6.0%,270.13,2.92,227,15.0%,15.0%,30.19,.52,2.48,41.09,.07,38.67,7.000000000000001%,3.65,MRE33,328.39,51,34.0%,540.26,10.0%,21.0%,5.62,15.0%,MENU 24,.39,29.43,.33,14.000000000000002%,4.09,516.07,5.64,Entree
30.69,3.0%,171.12,31.74,"Muffin Top>Chocolate Banana Nut",0,.01,1.84,20.52,1.93,.04,10.0%,315.58,5.21,62,26.0%,10.0%,2.29,2.12,.08,17.25,.09,45.35,1.0%,2.6,MRE33,101.66,23,7.000000000000001%,128.34,0.0%,10.0%,.86,32.0%,MENU 24,.15,3.16,2.75,6.0%,.62,0,.49,Snack
6.08,1.0%,666.5,13.27,"Turkey Snacks>Smoked>Nuggets",0,,.76,3.83,.4,.21,2.0%,126.85,1.09,43,5.0%,2.0%,25.97,,1.04,52.46,.01,6.34,15.0%,.38,MRE33,169.85,20.36,28.000000000000004%,368.51,1.0%,4.0%,6.67,6.0%,MENU 24,.12,17.24,.11,17.0%,9.03,56.75,1.87,Snack
33.05,6.0%,431.52,56.23,Tortillas,0,,2.06,8.06,.52,.02,11.0%,222.58,2.22,62,11.0%,4.0%,9.92,2.5,.11,0,.24,60.7,1.0%,1.05,MRE33,155,12.15,18.0%,93.62,0.0%,11.0%,2.93,12.0%,MENU 24,.2,4.9,2.16,0.0%,.62,0,.31,Bread/Crax
4.41,16.0%,607.05,160.77,"Cheese Spread>Cheddar with Jalapeno Peppers and Vitamin D",0,0,.09,16.61,1.24,.79,1.0%,160.51,8.48,42.75,42.0%,1.0%,6.37,0,.1,45,.67,4.07,0.0%,.37,MRE33,268.28,6.54,25.0%,29.6,62.0%,1.0%,.04,26.0%,MENU 24,.12,5.22,.74,15.0%,.22,3101.85,.89,Spread
23.52,2.0%,34.72,23.55,"Coffee>Cappuccino>Mocha",0,,.4,2.72,.14,.01,8.0%,121.8,.7,28,4.0%,2.0%,.84,,.1,0,.01,1.68,0.0%,.59,MRE33,66.64,8.06,1.0%,182.28,0.0%,2.0%,.29,4.0%,MENU 24,.17,.9,1.2,0.0%,.28,0,.11,Beverage
35.36,5.0%,127.52,47.85,Spiced Apples,0,0,.33,2.27,2.83,.03,12.0%,159.04,.35,142,2.0%,11.0%,4.26,,.17,.17,.01,8.52,45.0%,2.84,MRE33,9.4,4.06,5.0%,89.74,1.0%,2.0%,.06,3.0%,MENU 24,.03,.14,.09,0.0%,26.84,54.2,.16,Fruit
2.75,1.0%,23.55,9.57,"Beverage Base>Sugar Free",0,0,.02,.02,.02,0,1.0%,11.3,0,3.2,0.0%,0.0%,.1,0,0,0,0,.19,0.0%,.03,MRE33,4.7,.15,1.0%,64,0.0%,0.0%,0,0.0%,MENU 24,0,.07,0,0.0%,.04,0,.01,"MRE 33>Accessory Packet B"
2,,,,"Chewing Gum>Xylitol",0,,,,,,1.0%,,,3.2,,,,,,,,,,,MRE33,,,,,,,,,MENU 24,,,,,,,,"MRE 33>Accessory Packet B"
2.37,1.0%,23.55,9.57,"Group Average - MRE 33>Accessory Packet B",0,0,.02,.02,.02,0,1.0%,11.3,0,3.2,0.0%,0.0%,.1,0,0,0,0,.19,0.0%,.03,MRE33,4.7,.15,1.0%,64,0.0%,0.0%,0,0.0%,MENU 24,0,.07,0,0.0%,.04,0,.01,"MRE 33>Accessory Packet B"
154.62,0,2873.13,421.45,,0,.98,9.25,63.72,8.79,1.49,0,1387.79,20.97,609.95,0,0,79.94,5.14,4.08,155.97,1.1,165.52,0,11.51,MRE33,1103.92,125.32,0,1496.35,0,0,16.47,0,MENU 24,1.18,61.06,7.38,0,41.74,3728.87,9.48,Total
35.72,10.0%,643.77,101.72,Penne with Vegetable Sausage Crumbles in Spicy Tomato Sauce with Whole Grain Penne,0,4.98,3.29,2.86,.82,.28,12.0%,203.61,.39,227,2.0%,22.0%,.81,0,.34,.03,.25,12.14,46.0%,5.57,MRE33,78.8,23.39,27.0%,486.85,22.0%,18.0%,2.01,4.0%,MENU ACR,.12,11.8,0,0.0%,27.9,1117.96,.56,Entree
2.36,1.0%,509.83,14.73,"Pork Patty>Rib Shaped>Barbecue Flavor",0,,.89,21.98,.8,.07,1.0%,254.79,7.25,83.33,36.0%,4.0%,21.03,,.52,61.03,.06,5,1.0%,.93,MRE33,170.83,14,21.0%,236.95,2.0%,5.0%,3.77,34.0%,MENU ACR,.18,12.65,.13,20.0%,.83,86.73,1.64,Entree
20.05,3.0%,927.67,33.22,Pork Sausage in Cream Gravy,0,0,.95,16.8,1.1,.14,7.000000000000001%,273.16,6.53,227,33.0%,8.0%,14.83,.34,.36,53.57,.06,15.89,13.0%,1.92,MRE33,110.55,19.33,39.0%,219.96,9.0%,5.0%,2.55,26.0%,MENU ACR,.17,11.68,.8,18.0%,7.57,445.67,.93,Entree
28.68,8.0%,774.07,81.95,Ratatouille,0,0,1.97,5.45,1.66,.22,10.0%,194.16,.74,227,4.0%,26.0%,20.96,0,.66,0,.1,45.7,4.0%,6.55,MRE33,145.51,49.86,32.0%,430.54,13.0%,11.0%,2.73,8.0%,MENU ACR,.23,8.74,.05,0.0%,2.27,639.37,.99,Entree
5.36,1.0%,597.83,12.9,"Pork Sausage Patty>Maple",0,,1.19,21.13,.46,.06,2.0%,271.33,6.61,91.9,33.0%,8.0%,18.27,,.82,67.09,.06,5.51,2.0%,1.9,MRE33,132.26,14.63,25.0%,206.17,0.0%,7.000000000000001%,4.22,33.0%,MENU ACR,.26,14.96,.12,22.0%,.92,0,1.93,Entree
19.14,8.0%,811.15,78.47,Southwest Beef and Black Beans,0,.97,3.75,9.69,1.71,.39,6.0%,270.13,2.92,227,15.0%,15.0%,30.19,.52,2.48,41.09,.07,38.67,7.000000000000001%,3.65,MRE33,328.39,51,34.0%,540.26,10.0%,21.0%,5.62,15.0%,MENU ACR,.39,29.43,.33,14.000000000000002%,4.09,516.07,5.64,Entree
3.2,2.0%,465.92,16.51,"Tuna>Chunk Light>Lemon Pepper",0,,1.25,.9,.64,.77,1.0%,136.96,.21,128,1.0%,5.0%,105.34,.15,4.77,58.42,.04,7.68,26.0%,1.28,MRE33,263.68,41.73,19.0%,392.96,0.0%,7.000000000000001%,20.99,1.0%,MENU ACR,.13,29.44,.01,19.0%,15.87,0,1.01,Entree
39.12,11.0%,758.94,113.12,Vegetable Lasagna,0,2.53,2.54,4.84,1.75,.11,13.0%,236.08,1.32,227,7.000000000000001%,25.0%,25.05,0,.27,5.09,.13,47.52,4.0%,6.14,MRE33,171.84,54.86,32.0%,537.23,11.0%,14.000000000000002%,2.17,7.000000000000001%,MENU ACR,.21,10.44,.09,2.0%,2.27,559.17,1.39,Entree
29.51,11.0%,621.98,107.3,Spaghetti with Beef and Sauce,0,3.13,2.75,9,2.12,.3,10.0%,245.16,3.46,227,17.0%,13.0%,46.54,.23,1.02,25.97,.11,58.57,5.0%,3.37,MRE33,167.83,44.04,26.0%,546.31,13.0%,15.0%,4.57,14.000000000000002%,MENU ACR,.33,15.06,.46,9.0%,2.8,625.33,2.27,Entree
20.58,14.000000000000002%,860.33,136.96,Chicken Pesto Pasta,0,2.42,2.35,15.13,2.77,.38,7.000000000000001%,328.39,3.25,227,16.0%,10.0%,44.34,.05,.58,65.41,.09,46.01,6.0%,2.62,MRE33,342.01,54.33,36.0%,458.54,4.0%,13.0%,10.71,23.0%,MENU ACR,.38,28.83,.29,22.0%,3.78,213.13,1.78,Entree
13.62,4.0%,873.19,37.61,Chicken Fajita,0,1.25,1.43,4.16,1.43,.51,5.0%,182.13,1.22,227,6.0%,9.0%,16.65,.26,.38,57.34,.05,24.89,10.0%,2.32,MRE33,304.94,35.87,36.0%,443.41,11.0%,8.0%,10.58,6.0%,MENU ACR,.27,22.7,.05,19.0%,6.05,529.5,.92,Entree
40.71,15.0%,662.08,150.65,Cheese Tortellini in Tomato Sauce,0,2.4,2.65,6.58,1.72,.2,14.000000000000002%,261.81,2.27,227,11.0%,19.0%,31.48,3.48,.34,31.59,.17,87.85,4.0%,4.71,MRE33,176.3,44.11,28.000000000000004%,462.32,8.0%,15.0%,3.85,10.0%,MENU ACR,.4,10.9,.24,11.0%,2.65,407.87,1.47,Entree
17.1,3.0%,714.29,32.76,Beef Stew,0,1.45,2.87,8.17,1.12,.39,6.0%,233.28,2.8,227,14.000000000000002%,9.0%,14.23,.27,2.17,52.4,.06,22.62,4.0%,2.27,MRE33,257.27,33.75,30.0%,518.32,36.0%,16.0%,6.22,13.0%,MENU ACR,.33,25.05,.67,17.0%,2.27,1792.33,5.73,Entree
37.76,8.0%,778.61,75.21,Beef Ravioli in Meat Sauce,0,2.69,3,9,1.38,.21,13.0%,299.64,3.41,227,17.0%,17.0%,37.83,.51,1.06,49.44,.13,66.13,4.0%,4.35,MRE33,174.34,46.16,32.0%,478.21,9.0%,17.0%,4.93,14.000000000000002%,MENU ACR,.34,17.55,.52,16.0%,2.35,428.57,2.32,Entree
17.71,3.0%,811.15,32.31,Beef Pot Roast with Vegetables,0,1.52,3.06,2.42,.97,.33,6.0%,184.48,.75,227,4.0%,10.0%,10.52,.31,1.66,40.54,.04,18.92,4.0%,2.44,MRE33,362.44,35.34,34.0%,584.15,33.0%,17.0%,7.15,4.0%,MENU ACR,.45,24.29,.05,14.000000000000002%,2.27,1658.4,4.12,Entree
